emp_no,first_name,last_name,title,from_date,salary
460716,Shridhar,Birjandi,Senior Staff,1996-01-18,50020
248959,Elrique,Noriega,Senior Staff,1996-01-18,62838
231401,Fumino,Biran,Senior Engineer,1996-01-18,40000
456487,Jouko,Dechter,Staff,1996-01-17,68832
81245,Matk,Krzyzanowski,Engineer,1996-01-17,40000
437852,Mingsen,Maliniak,Engineer,1996-01-17,42170
252457,Luigi,Pell,Engineer,1996-01-17,47989
441179,Tommaso,Sgarro,Senior Staff,1996-01-17,84048
436651,Weijing,Birnbaum,Senior Staff,1996-01-17,80851
253125,Khalil,Percebois,Senior Engineer,1996-01-17,40000
462561,Vishwani,Azulay,Staff,1996-01-17,48983
82066,Masasuke,Birch,Senior Staff,1996-01-17,40000
246647,Poorav,Cochrane,Engineer,1996-01-17,40000
65392,Poorav,Aseltine,Senior Staff,1996-01-16,68719
290503,Karsten,Setiz,Senior Engineer,1996-01-16,46452
61292,Badri,Boguraev,Senior Engineer,1996-01-16,53842
445080,Toshimi,Takanami,Senior Engineer,1996-01-16,51662
98363,Arunachalam,Lorie,Senior Staff,1996-01-16,40000
473903,Stella,Sichman,Senior Staff,1996-01-16,105398
10129,Armond,Peir,Technique Leader,1996-01-16,40000
290636,Elvis,Tokunaga,Senior Engineer,1996-01-16,73854
459420,Shietung,Iisaku,Senior Engineer,1996-01-16,50546
467559,Nathalie,Wilharm,Assistant Engineer,1996-01-16,40000
90664,Ziva,Backhouse,Senior Staff,1996-01-16,68887
410794,Sangeeta,Cyne,Technique Leader,1996-01-16,41253
236451,Taegyun,Mahmud,Staff,1996-01-16,40000
414759,Siamak,Oxman,Senior Staff,1996-01-16,83189
444223,Krisda,Ramsay,Senior Staff,1996-01-15,96459
496837,Rafael,Marchesini,Staff,1996-01-15,40000
492331,Supot,Gustavson,Senior Engineer,1996-01-15,40000
299616,Emdad,Perri,Engineer,1996-01-15,53176
461319,Kenton,Rotem,Engineer,1996-01-15,43756
28074,Shmuel,Syrotiuk,Senior Staff,1996-01-15,73538
76484,Leucio,Raoux,Senior Staff,1996-01-15,40000
25839,Ewing,Simkin,Senior Staff,1996-01-15,40000
20022,Felicidad,Bellone,Engineer,1996-01-15,43670
483601,Duangkaew,Varker,Senior Engineer,1996-01-15,40000
434700,Abdelwaheb,Botman,Senior Engineer,1996-01-15,40000
417365,Shuzo,Roccetti,Staff,1996-01-14,40000
266048,Shaowen,Tetzlaff,Engineer,1996-01-14,60843
215055,Percy,Percebois,Engineer,1996-01-14,54947
213786,Adas,Deyuan,Senior Staff,1996-01-14,84123
284163,JoAnna,Cromarty,Senior Engineer,1996-01-14,40000
491719,Steen,Collette,Senior Staff,1996-01-14,77620
271536,Luisa,Henders,Senior Engineer,1996-01-14,40000
59510,Shuichi,Bouloucos,Senior Staff,1996-01-14,54031
463717,Mari,Pell,Staff,1996-01-13,40000
76339,Aloys,Ohori,Assistant Engineer,1996-01-13,40000
470739,Alagu,Kornyak,Senior Engineer,1996-01-13,40144
221894,Ohad,Birjandi,Senior Staff,1996-01-13,40171
443415,Murthy,Oxman,Staff,1996-01-13,42502
452630,Girolamo,Stenning,Senior Engineer,1996-01-13,40903
26005,Ohad,Vidya,Senior Engineer,1996-01-13,40000
259469,Kristinn,Isard,Senior Engineer,1996-01-13,44612
109991,Jinxi,Reistad,Senior Engineer,1996-01-13,40000
468073,Tomofumi,Zaumen,Senior Engineer,1996-01-13,52231
444148,Jamaludin,Wendorf,Senior Engineer,1996-01-13,40000
241627,Remco,Plump,Senior Engineer,1996-01-13,40000
210620,Anyuan,Bierman,Staff,1996-01-13,62398
220881,Subbu,Wissmann,Senior Staff,1996-01-12,49042
23428,Luerbio,Pews,Senior Staff,1996-01-12,57558
217125,Tuval,Maliniak,Staff,1996-01-12,52147
47488,Sumant,Delgrange,Engineer,1996-01-12,80930
104710,Munenori,Trogemann,Senior Staff,1996-01-12,88948
414269,Jamaludin,Flowers,Senior Staff,1996-01-12,51323
421520,Lene,Sabnani,Staff,1996-01-12,40000
454136,Vishwani,Leaver,Senior Staff,1996-01-12,40000
213631,Yongmin,Beilner,Engineer,1996-01-11,69987
46964,Tiina,McClure,Senior Engineer,1996-01-11,40000
455106,Susuma,Porotnikoff,Senior Staff,1996-01-11,40000
409795,Gift,Callaway,Senior Engineer,1996-01-11,64266
478842,Pradeep,Herath,Senior Engineer,1996-01-11,40000
250387,Roded,Trogemann,Senior Engineer,1996-01-11,43196
37117,Fumiko,Munoz,Assistant Engineer,1996-01-10,40000
75292,Lucien,Cairo,Senior Staff,1996-01-10,44885
283106,Ortrud,Munos,Senior Staff,1996-01-10,52721
294940,Adit,Baar,Senior Engineer,1996-01-10,40000
450444,Gil,Vakili,Senior Staff,1996-01-10,40000
36355,Aleksandar,Alblas,Senior Engineer,1996-01-10,56593
20766,Chenyi,Conry,Engineer,1996-01-10,40000
108713,Yinghua,Heering,Senior Engineer,1996-01-09,40000
258632,Fei,Slaats,Senior Staff,1996-01-09,84957
230822,Saeko,Rebaine,Staff,1996-01-09,77674
407896,Shai,Staudhammer,Senior Engineer,1996-01-09,45692
66205,Yannik,Argence,Senior Staff,1996-01-09,55476
225357,Perry,Papastamatiou,Senior Engineer,1996-01-09,51027
492566,Susuma,DasSarma,Senior Engineer,1996-01-09,40000
62107,Sakthirel,Walstra,Senior Staff,1996-01-09,73469
459747,Shigeichiro,Stille,Senior Staff,1996-01-09,62996
10224,Leon,Trogemann,Senior Engineer,1996-01-09,40000
224526,Haldun,Uehara,Senior Staff,1996-01-09,46371
226080,Fabrizio,Decleir,Engineer,1996-01-08,40000
407983,Khun,Plotkin,Senior Engineer,1996-01-08,60506
424264,Yucai,Woycyznski,Senior Staff,1996-01-08,40000
243340,Waiman,Covnot,Senior Staff,1996-01-08,62012
205357,Radhia,Engelmann,Senior Engineer,1996-01-08,40000
24459,Masako,Puoti,Senior Engineer,1996-01-08,41215
483438,Otmar,Hofstetter,Senior Staff,1996-01-08,53466
36688,Cristinel,Mateescu,Engineer,1996-01-08,40294
425599,Faiza,Perz,Senior Engineer,1996-01-08,62880
93451,Elliott,Staudhammer,Technique Leader,1996-01-08,53522
276918,Yongqiao,Garnham,Engineer,1996-01-08,40000
49624,Falguni,Mitsuhashi,Assistant Engineer,1996-01-08,40000
83189,Kristian,Birrer,Senior Engineer,1996-01-07,51327
265697,Jahangir,Ecklund,Staff,1996-01-07,40000
65506,Guozhong,Khalil,Senior Engineer,1996-01-07,49945
62695,Guangming,Jenevein,Senior Staff,1996-01-07,96321
499829,Xiahua,Avouris,Staff,1996-01-07,40000
476354,Arto,Vidal,Senior Engineer,1996-01-07,53353
14298,Chriss,Granlund,Engineer,1996-01-07,40000
411319,Munenori,Desikan,Senior Engineer,1996-01-07,40000
236331,Golgen,Pettit,Staff,1996-01-06,75322
205723,Josyula,Crooks,Senior Staff,1996-01-06,41928
417190,Atreyi,Cooman,Senior Staff,1996-01-06,73341
494339,Uno,Danley,Senior Engineer,1996-01-06,40000
467818,Radhia,Glinert,Senior Engineer,1996-01-06,40000
73756,Moni,Strooper,Engineer,1996-01-06,40000
406843,Troy,Pargaonkar,Technique Leader,1996-01-06,40000
211768,Aron,Avouris,Staff,1996-01-06,58343
226993,Thanasis,Peot,Engineer,1996-01-06,48229
230245,Thodoros,Bain,Staff,1996-01-06,40000
411774,Tremaine,Vitiello,Senior Staff,1996-01-06,46366
225980,Luigi,Antonakopoulos,Senior Engineer,1996-01-06,40000
421712,Marla,Grandbois,Engineer,1996-01-05,40000
223486,Mang,England,Senior Staff,1996-01-05,76578
108947,Ottavia,Doering,Technique Leader,1996-01-05,40000
298304,Khalid,Bahk,Staff,1996-01-05,79588
269069,Vishv,Mundy,Senior Engineer,1996-01-05,40000
457901,Weiye,Gluchowski,Senior Staff,1996-01-05,79568
298333,Huican,Basart,Senior Staff,1996-01-05,69395
91438,Feiyu,Comellas,Senior Engineer,1996-01-04,40000
249343,Radhika,Zumaque,Senior Engineer,1996-01-04,40000
297444,Alain,Kading,Senior Engineer,1996-01-04,41401
479053,Hisao,Kawashima,Senior Staff,1996-01-04,70024
480176,Xiaopeng,Haddadi,Assistant Engineer,1996-01-04,74254
486210,Minghong,Marletta,Senior Staff,1996-01-04,40000
212950,Udi,Schiettecatte,Engineer,1996-01-04,48767
12062,Margareta,Worfolk,Senior Staff,1996-01-04,44199
262371,Ute,Weedman,Engineer,1996-01-04,60052
445026,Kitty,Kohling,Senior Engineer,1996-01-03,48687
471383,Mohammed,Aamodt,Senior Engineer,1996-01-03,40000
263947,Siamak,Markovitch,Senior Engineer,1996-01-03,54821
415403,Uri,Masand,Staff,1996-01-03,60929
279829,Iara,Stille,Staff,1996-01-03,85334
475967,Francesca,Merle,Senior Staff,1996-01-03,44836
213851,Vivian,Fairtlough,Senior Engineer,1996-01-03,48654
458612,Zsolt,Suppi,Staff,1996-01-03,59651
206173,Chaosheng,Radivojevic,Senior Staff,1996-01-03,45556
204206,Nathalie,Picci,Staff,1996-01-03,52432
264105,Rasikan,Lichtman,Staff,1996-01-03,62099
433320,Gunilla,Takkinen,Senior Engineer,1996-01-02,88931
226772,Heping,Koshino,Senior Staff,1996-01-02,40000
411994,Lihong,Czap,Senior Engineer,1996-01-02,40000
259951,Shir,Beerel,Senior Engineer,1996-01-02,41919
422001,Georgy,Nitsche,Senior Engineer,1996-01-02,45351
240441,Luise,Prampolini,Staff,1996-01-02,62999
73017,Adel,Iisaka,Assistant Engineer,1996-01-02,59529
47821,Raimond,Mitina,Senior Engineer,1996-01-02,45083
13796,Paloma,Thorelli,Engineer,1996-01-01,50962
242834,Sanjoy,Tetzlaff,Engineer,1996-01-01,49772
406767,Ulises,Grabner,Senior Engineer,1996-01-01,40000
494923,Gudjon,Pardalos,Engineer,1996-01-01,40000
42185,Renee,Kaminger,Engineer,1996-01-01,41027
84318,Shin,Lally,Senior Staff,1996-01-01,56043
54429,Tsuneo,Kopetz,Senior Engineer,1996-01-01,43575
73336,Zhongwei,Molenkamp,Senior Staff,1996-01-01,98099
284674,Krassimir,Monarch,Senior Staff,1996-01-01,80240
415495,Kiam,Luef,Engineer,1996-01-01,40000
463078,Shirish,Mateescu,Senior Staff,1995-12-31,47308
494835,Yongqiao,Compeau,Senior Staff,1995-12-31,65198
431834,Martins,Delgrange,Senior Staff,1995-12-31,43438
21926,Boguslaw,Aloisi,Engineer,1995-12-31,73514
409087,Mahendra,Spataro,Engineer,1995-12-31,40000
260148,Yaghout,Eterovic,Staff,1995-12-31,61442
93601,Leucio,Piveteau,Senior Staff,1995-12-30,47561
201583,Boutros,Woycyznski,Senior Staff,1995-12-30,40000
245756,Munenori,Nitto,Senior Staff,1995-12-30,67654
449489,Naftaly,Hertweck,Senior Staff,1995-12-30,84890
403997,Tran,Jansch,Senior Staff,1995-12-30,53990
496282,Kotesh,Anguita,Senior Engineer,1995-12-30,42028
221794,Nevin,Talmon,Senior Staff,1995-12-30,58925
221990,Adel,Hiyoshi,Senior Engineer,1995-12-30,54446
430438,Leszek,Jullig,Senior Engineer,1995-12-30,62524
102405,Kagan,Danlos,Staff,1995-12-30,42998
88890,Pranjal,Aloisi,Senior Staff,1995-12-30,75936
407368,Morris,Garnick,Staff,1995-12-30,85334
70180,Renee,Cichocki,Senior Staff,1995-12-29,92488
237240,Jianhua,Trumbly,Engineer,1995-12-29,56743
215696,Nigel,Iisaka,Senior Staff,1995-12-29,69942
275022,Lansing,Yoshimura,Staff,1995-12-29,59381
224317,Felicidad,Broomell,Senior Staff,1995-12-29,49535
23875,Waiman,Encarnacion,Senior Staff,1995-12-29,40000
248023,Sverrir,Badache,Senior Engineer,1995-12-29,45706
244130,Mingzeng,Swab,Staff,1995-12-29,55545
63442,Satyanarayana,Reghbati,Senior Engineer,1995-12-29,40958
27045,Teruyuki,Merks,Senior Engineer,1995-12-29,40000
267467,Billur,Ramsak,Staff,1995-12-29,72373
242200,Nimmagadda,Zumaque,Senior Staff,1995-12-29,63276
408644,Jaideep,Otillio,Senior Staff,1995-12-28,65966
71780,DeForest,Honglei,Senior Engineer,1995-12-28,48508
458561,Percy,Glowinski,Senior Staff,1995-12-28,61132
288209,Elvia,Baez,Staff,1995-12-28,78209
481086,Marek,Radivojevic,Senior Staff,1995-12-28,86099
31085,Venkatesan,Merks,Engineer,1995-12-28,45891
90463,Takahito,Fabrizio,Staff,1995-12-28,40000
70629,Shay,DiGiano,Senior Staff,1995-12-28,67352
239904,Marsja,Caine,Senior Engineer,1995-12-28,42585
210611,Soenke,Lupu,Senior Engineer,1995-12-28,40000
205343,Kiyokazu,Brobst,Senior Engineer,1995-12-28,40000
446640,Stevo,Crooks,Senior Staff,1995-12-28,40000
227907,Bogdan,Camurati,Engineer,1995-12-28,40000
38076,Kiyotoshi,Flowers,Staff,1995-12-27,63867
271493,Ulises,Jullig,Senior Engineer,1995-12-27,40000
274991,Xinyu,Gide,Senior Staff,1995-12-27,99624
23092,Aris,Brookman,Senior Staff,1995-12-27,40000
478771,Rasiah,Beznosov,Assistant Engineer,1995-12-27,47719
271384,Kwangho,Peron,Staff,1995-12-27,40000
20498,Suvo,Gini,Senior Engineer,1995-12-27,40000
232045,Berhard,Goodrum,Senior Engineer,1995-12-26,40000
483374,Sreekrishna,Swiler,Senior Staff,1995-12-26,56651
219399,Dmitri,Perin,Senior Staff,1995-12-26,46663
48202,Changho,Herbst,Senior Engineer,1995-12-26,43876
59734,Adas,Ulupinar,Senior Engineer,1995-12-26,50404
298468,Tsutomu,Jonsson,Senior Engineer,1995-12-26,57663
203125,Deniz,Prenel,Engineer,1995-12-26,40000
468825,Aruna,Breugel,Senior Staff,1995-12-26,66997
101869,Zhanqiu,Siprelle,Senior Staff,1995-12-26,84820
105852,Filipe,Beetstra,Senior Staff,1995-12-26,61179
82689,Zijian,Crouzet,Senior Engineer,1995-12-26,40000
495602,Kazuhiro,Chappelet,Engineer,1995-12-26,40000
413067,Monique,Basagni,Senior Staff,1995-12-26,40000
280615,Shuky,Takanami,Engineer,1995-12-25,40000
242280,Irene,Benzmuller,Senior Staff,1995-12-25,40000
250079,Fusako,Bouloucos,Senior Staff,1995-12-25,61346
26715,Dhritiman,Baby,Engineer,1995-12-25,69180
56733,Qiwen,Siepmann,Senior Staff,1995-12-25,45258
64519,Kerryn,Eickenmeyer,Senior Staff,1995-12-25,73584
280325,Masato,Carrera,Senior Engineer,1995-12-25,40000
486249,Claudi,Flexer,Senior Engineer,1995-12-25,49546
264546,Branimir,Perl,Senior Staff,1995-12-25,72582
457717,Jeong,Iwayama,Senior Engineer,1995-12-25,72551
71980,Stamatina,Compeau,Engineer,1995-12-25,45916
263354,Emdad,Caine,Staff,1995-12-25,65045
494100,Morrie,Riesenhuber,Senior Engineer,1995-12-25,74487
484211,Takanari,Henseler,Senior Staff,1995-12-24,40000
291164,Kasidit,Wegerle,Engineer,1995-12-24,40000
217824,Tomofumi,Ranai,Senior Staff,1995-12-24,64556
401528,Djenana,Piazza,Engineer,1995-12-24,46674
56732,Uma,Sudkamp,Senior Staff,1995-12-24,40000
200526,Divine,Czaja,Engineer,1995-12-24,40000
47943,Martins,Puppo,Senior Staff,1995-12-24,48381
107209,Leszek,Zaiane,Staff,1995-12-23,40000
235775,Chriss,Driscoll,Senior Staff,1995-12-23,90098
204055,Kauko,Stiles,Staff,1995-12-23,60936
280535,Shay,Conti,Senior Engineer,1995-12-23,54153
432810,Sibyl,Fetvedt,Senior Staff,1995-12-23,49996
47173,Lakshmi,Velasco,Senior Staff,1995-12-23,45369
220650,Dines,Katzenelson,Senior Staff,1995-12-23,63482
265606,Boalin,Zhang,Senior Engineer,1995-12-23,40000
55210,Wonhee,Thombley,Engineer,1995-12-23,66646
229761,Amalendu,Garnham,Senior Staff,1995-12-23,40000
37265,Bokyung,Ellozy,Senior Engineer,1995-12-23,41467
108109,Alassane,Holburn,Senior Engineer,1995-12-23,49024
108505,Arvin,Iwayama,Senior Engineer,1995-12-23,56139
229443,Mohammad,Hedayat,Senior Engineer,1995-12-23,57021
286097,Matk,Kusalik,Staff,1995-12-23,40000
233746,Janche,Yemenis,Senior Staff,1995-12-23,40000
427722,Vishwani,Crooks,Engineer,1995-12-23,50941
48254,Chenyi,Gomatam,Senior Engineer,1995-12-23,66239
285523,Woody,Picco,Senior Engineer,1995-12-23,40000
242601,Adhemar,Kumaresan,Senior Engineer,1995-12-23,53736
89883,Berry,Paludetto,Staff,1995-12-22,54483
403612,Gift,Haumacher,Staff,1995-12-22,40000
476733,Nechama,Bach,Engineer,1995-12-22,40000
287624,Francesca,Ambroszkiewicz,Senior Staff,1995-12-22,88765
260092,Aruna,Detkin,Engineer,1995-12-22,50094
31533,Trygve,Albarhamtoshy,Senior Staff,1995-12-22,68960
237769,Herb,Daescu,Senior Staff,1995-12-22,55234
85524,Lillian,Tokunaga,Engineer,1995-12-22,48850
419578,Elgin,Ullian,Senior Staff,1995-12-22,75471
60522,Becky,Polupanov,Senior Engineer,1995-12-22,51557
295085,Mana,Picht,Senior Engineer,1995-12-22,84306
35891,Bokyung,Birnbaum,Senior Engineer,1995-12-22,43592
470047,Heeju,Bridgland,Staff,1995-12-22,93703
75253,Kwee,Schaar,Senior Engineer,1995-12-22,40000
272406,Ger,Zucker,Senior Staff,1995-12-22,40000
228023,Hidefumi,Denna,Engineer,1995-12-22,46717
14041,Shan,DeMori,Senior Staff,1995-12-22,63235
406452,Jiang,Shumilov,Senior Engineer,1995-12-22,54908
102803,Giri,Servi,Senior Engineer,1995-12-22,46315
210563,Remco,Nastansky,Staff,1995-12-22,40000
476815,Yonghong,Camurati,Senior Staff,1995-12-22,41917
92785,Lunjin,Underwood,Senior Engineer,1995-12-21,40000
64226,Margo,Mersereau,Senior Staff,1995-12-21,78875
106240,Shen,Ramras,Engineer,1995-12-21,46408
99137,Yonghoan,Pollock,Senior Engineer,1995-12-21,82357
495175,Remmert,Gini,Senior Engineer,1995-12-21,43092
410708,Volkmar,Hartvigsen,Senior Staff,1995-12-21,40000
421011,Masamitsu,Thorelli,Staff,1995-12-21,40000
497471,Luigi,Kragelund,Staff,1995-12-21,43447
409694,Chenye,Aloisi,Senior Engineer,1995-12-21,89337
286615,Lokesh,Eterovic,Senior Staff,1995-12-21,79393
108561,Kasturi,Luft,Senior Engineer,1995-12-21,40000
282587,Jiann,Molenkamp,Senior Engineer,1995-12-21,52663
454643,Woody,Apsitis,Engineer,1995-12-21,40000
24646,Patricia,Takkinen,Senior Staff,1995-12-20,50383
209313,Naraig,Lupu,Senior Staff,1995-12-20,41777
496928,Chikara,Ohori,Senior Engineer,1995-12-20,63939
226017,Badri,Orlowski,Senior Engineer,1995-12-20,59682
283198,Serenella,Ranon,Senior Engineer,1995-12-20,62154
82391,Mayuko,McAffer,Senior Staff,1995-12-20,83099
270184,Udo,Azumi,Senior Staff,1995-12-20,41786
107508,Rajmohan,Mapelli,Staff,1995-12-20,91591
461185,Kerryn,Mungall,Senior Staff,1995-12-20,40000
203619,Shaibal,Awdeh,Staff,1995-12-20,40000
15861,Gio,Anido,Senior Staff,1995-12-20,50890
472496,Satosi,Marakhovsky,Senior Engineer,1995-12-19,40000
487151,Rosella,Engelmann,Engineer,1995-12-19,40000
220276,Subhada,Kuzuoka,Senior Engineer,1995-12-19,55555
25108,Wanqing,Eterovic,Engineer,1995-12-19,53886
251685,Conal,McConalogue,Engineer,1995-12-19,69927
14340,Vitaly,Wixon,Senior Engineer,1995-12-19,42858
256099,Kersti,Alencar,Senior Engineer,1995-12-19,46302
64728,Akhilish,Hedayat,Senior Engineer,1995-12-19,43564
404219,Ramya,Passafiume,Senior Engineer,1995-12-19,40000
10734,Sachar,Erdi,Engineer,1995-12-19,47377
458321,Mahmut,Orlowski,Engineer,1995-12-19,40000
454288,Mitchel,Marchesini,Staff,1995-12-19,45694
252834,Brigham,Bellone,Senior Staff,1995-12-19,40000
278085,Georg,Businaro,Senior Engineer,1995-12-19,40032
214682,Jaroslava,Neimat,Senior Staff,1995-12-19,96068
421095,Arto,Baca,Senior Engineer,1995-12-18,40000
446768,Conor,Kroha,Senior Staff,1995-12-18,57896
416705,Becky,Rikino,Engineer,1995-12-18,45751
288246,Candida,Klassen,Senior Engineer,1995-12-18,45627
402801,Atreye,Straney,Senior Staff,1995-12-18,40483
206732,Renny,Furedi,Senior Engineer,1995-12-18,45866
419726,Rosita,Bellone,Senior Engineer,1995-12-18,40000
291840,Xiahua,Riefers,Senior Engineer,1995-12-18,40000
267706,Miomir,Rusterholz,Senior Staff,1995-12-18,62086
270020,Mahmut,Vendrig,Senior Engineer,1995-12-17,42223
298090,Otilia,Pelc,Staff,1995-12-17,75408
449235,Jaewoo,Rodite,Senior Staff,1995-12-17,40000
14509,Danil,Aloia,Staff,1995-12-17,40000
453734,Junsik,Aloisi,Senior Engineer,1995-12-17,40000
452715,Taegyun,Marshall,Engineer,1995-12-17,40000
109699,Pintsang,Duclos,Senior Engineer,1995-12-17,68285
89353,Mostafa,Akiyama,Engineer,1995-12-16,40000
75568,Susanta,Meszaros,Engineer,1995-12-16,40000
203159,Kristian,Przulj,Staff,1995-12-16,40000
26119,Akeno,Vesna,Senior Engineer,1995-12-16,40000
233410,Munehiko,Kalsbeek,Senior Staff,1995-12-16,72219
461062,Ennio,Eterovic,Senior Staff,1995-12-16,40000
209872,Breannda,Kaiser,Senior Staff,1995-12-16,69265
490215,Dannz,Bennis,Staff,1995-12-16,65720
62496,Kien,Hempstead,Senior Engineer,1995-12-16,48989
98725,Gill,Kaminger,Engineer,1995-12-16,49026
87211,Ohad,Masada,Engineer,1995-12-16,68776
22682,Kristina,Ananiadou,Senior Engineer,1995-12-16,40000
480801,Maren,Benveniste,Senior Engineer,1995-12-16,40000
282909,Demin,Schapire,Engineer,1995-12-16,90692
296471,Marlo,Scallan,Senior Engineer,1995-12-15,44939
495596,Serap,Ressouche,Staff,1995-12-15,72365
273007,Yuqun,Ghemri,Senior Engineer,1995-12-15,40000
78419,Unal,Azadmanesh,Senior Engineer,1995-12-15,51815
493581,Shaibal,Nooteboom,Senior Engineer,1995-12-15,47456
455626,Nirmal,Piancastelli,Senior Staff,1995-12-15,68743
100884,Adamantios,Rousseau,Staff,1995-12-15,44880
103766,Ronghao,Monkewich,Engineer,1995-12-15,60020
45170,Irena,Rissanen,Senior Staff,1995-12-15,49547
264338,Luerbio,Garigliano,Engineer,1995-12-15,40000
89074,Dmitry,Chandrasekhar,Staff,1995-12-15,63171
252767,Udaiprakash,Chiola,Senior Engineer,1995-12-15,46848
50080,Mary,Argence,Senior Staff,1995-12-15,61737
92479,Jinpo,Leuchs,Engineer,1995-12-15,40000
428682,Bojan,Halloran,Staff,1995-12-15,48798
225033,Naraig,Camurati,Senior Engineer,1995-12-14,40000
36368,Shaibal,Farris,Senior Engineer,1995-12-14,72138
268815,Syozo,Merey,Senior Staff,1995-12-14,77856
494423,Izaskun,Guenter,Senior Staff,1995-12-14,67339
245998,Suvo,Deville,Senior Staff,1995-12-14,58221
83858,Gregory,Matzke,Engineer,1995-12-14,48144
401588,Pranav,Itschner,Senior Engineer,1995-12-14,51074
293405,Xuejia,Kusalik,Engineer,1995-12-14,45666
31777,Pragnesh,Kumaresan,Senior Engineer,1995-12-14,40913
229569,Kannan,Merel,Engineer,1995-12-14,52863
44664,Zhaofang,Luke,Senior Staff,1995-12-14,40000
406495,Pintsang,Bernardeschi,Senior Engineer,1995-12-13,40000
35626,Yishay,Axelband,Senior Engineer,1995-12-13,44353
256175,Hidefumi,Tokunaga,Senior Engineer,1995-12-13,40000
77316,Peternela,Milicic,Senior Engineer,1995-12-13,59063
274749,Luisa,Danner,Staff,1995-12-13,40000
109506,Divine,Kermarrec,Senior Staff,1995-12-13,40000
226526,Lobel,Fiutem,Engineer,1995-12-13,66607
224942,Dayanand,Swab,Engineer,1995-12-13,57813
220004,Erzsebet,Karnin,Senior Staff,1995-12-13,81344
487268,Samphel,Asmuth,Senior Staff,1995-12-13,60419
224553,Dung,Ibel,Senior Engineer,1995-12-13,40000
466724,Yuichiro,Gronowski,Senior Engineer,1995-12-13,40000
438525,Theirry,Plessier,Senior Staff,1995-12-13,40000
241363,Gurbir,Slutz,Senior Staff,1995-12-13,47833
234312,Zissis,Ruther,Senior Staff,1995-12-12,55167
217753,Maria,Birge,Engineer,1995-12-12,42519
252243,Ayakannu,Coullard,Senior Engineer,1995-12-12,40000
257533,Suebskul,Brookner,Senior Engineer,1995-12-12,40000
232437,Kasturi,Douceur,Senior Staff,1995-12-12,65943
10522,Marke,Cesareni,Senior Staff,1995-12-12,40000
49599,Pradeep,Gente,Senior Staff,1995-12-12,81359
48651,Vitaly,McClurg,Senior Staff,1995-12-12,55460
481995,Kwok,Snyers,Engineer,1995-12-12,40000
39237,Sugwoo,Fabrizio,Senior Engineer,1995-12-12,40000
225059,Tuval,Vernadat,Senior Engineer,1995-12-12,40000
62174,Teunis,Denna,Senior Staff,1995-12-12,76864
74301,Leaf,Sethi,Senior Engineer,1995-12-12,45021
